29796.28516,32752.32617,29526.18359,32110.69336," 28,203,024,559.00 "
32138.87305,32576.40039,31745.29883,32313.10547," 19,555,230,518.00 "
32305.95898,33581.55078,32057.89258,33581.55078," 22,552,046,192.00 "
33593.73047,34490.39063,33424.85938,34292.44531," 21,664,706,865.00 "
34290.29297,35364.92578,33881.83594,35350.1875," 20,856,685,287.00 "
35384.03125,40499.67578,35287.3125,37337.53516," 51,022,126,212.00 "
37276.03516,39406.94141,36441.72656,39406.94141," 35,097,370,560.00 "
39503.1875,40816.07031,38862.4375,39995.90625," 38,702,404,695.00 "
39995.45313,40593.07031,39352.05859,40008.42188," 27,167,146,027.00 "
40027.48438,42235.54688,38397.35547,42235.54688," 33,072,782,960.00 "
42196.30469,42231.44922,41110.83203,41626.19531," 25,802,845,343.00 "
41460.84375,42541.67969,39540.94141,39974.89453," 26,688,438,115.00 "
39907.26172,40419.17969,38746.34766,39201.94531," 25,595,265,436.00 "
39178.40234,39750.03125,37782.05078,38152.98047," 26,189,830,450.00 "
38213.33203,39952.29688,37589.16406,39747.50391," 25,372,562,724.00 "
39744.51563,41341.93359,37458.00391,40869.55469," 35,185,031,017.00 "
40865.86719,43271.66016,39932.17969,42816.5," 38,226,483,046.00 "
42832.79688,44689.85938,42618.56641,44555.80078," 40,030,862,141.00 "
44574.4375,45282.35156,43331.91016,43798.11719," 36,302,664,750.00 "
43791.92578,46456.83203,42848.6875,46365.40234," 38,734,079,049.00 "
46280.84766,46637.98828,44705.55469,45585.03125," 33,546,019,517.00 "
45599.70313,46735.63281,45351.71094,45593.63672," 34,319,709,073.00 "
45576.87891,46228.91016,43861.44531,44428.28906," 33,723,620,826.00 "
44439.69141,47831.97656,44282.41797,47793.32031," 31,744,259,539.00 "
47810.6875,48098.68359,46177.63281,47096.94531," 31,211,354,442.00 "
47096.66797,47357.10547,45579.58984,47047.00391," 30,988,958,446.00 "
47019.96094,47998.09766,45700.32031,46004.48438," 32,776,876,610.00 "
45936.45703,47139.57031,44512.41797,44695.35938," 33,451,362,600.00 "
44686.75,45952.0625,44364.02734,44801.1875," 32,194,123,075.00 "
44741.88281,46970.76172,43998.31641,46717.57813," 37,204,312,299.00 "
46723.12109,49342.15234,46650.70703,49339.17578," 34,706,867,452.00 "
49327.07422,49717.01953,48312.19922,48905.49219," 40,585,205,312.00 "
48869.10547,49471.60938,48199.94141,49321.65234," 25,370,975,378.00 "
49291.67578,50482.07813,49074.60547,49546.14844," 34,305,053,719.00 "
49562.34766,49878.76953,47687.11719,47706.11719," 35,361,168,834.00 "
47727.25781,49202.87891,47163.61328,48960.78906," 32,646,349,931.00 "
49002.64063,49347.58203,46405.78125,46942.21875," 32,666,549,568.00 "
46894.55469,49112.78516,46394.28125,49058.66797," 34,511,076,995.00 "
49072.58594,49283.50391,48499.23828,48902.40234," 28,568,103,401.00 "
48911.25,49644.11328,47925.85547,48829.83203," 25,889,650,240.00 "
48834.85156,48925.60547,46950.27344,47054.98438," 31,847,007,016.00 "
47024.33984,48189.55078,46750.09375,47166.6875," 34,730,363,427.00 "
47099.77344,49111.08984,46562.4375,48847.02734," 39,139,399,125.00 "
48807.84766,50343.42188,48652.32031,49327.72266," 39,508,070,319.00 "
49288.25,50982.27344,48386.08594,50025.375," 43,206,179,619.00 "
50009.32422,50545.58203,49548.78125,49944.625," 37,471,327,794.00 "
49937.85938,51868.67969,49538.59766,51753.41016," 30,322,676,319.00 "
51769.00391,52700.94141,51053.67969,52633.53516," 38,884,105,426.00 "
52660.48047,52853.76563,43285.20703,46811.12891," 65,210,059,683.00 "
46827.76172,47334.05469,44561.39453,46091.39063," 49,007,762,488.00 "
